,stop_id,stop_name,day,total_usage,num_routes,earliest,latest,num_arrivals,arrival_diff,stop_type,lat,long
2368,7246,NE 27th & Holman,1,0.0,1,0,1380,33,41.81818181818182,Bus Station,45.5341285,-122.5580444
2369,8727,NE 27th & Highland,0,0.0,1,0,1380,37,37.2972972972973,Bus Station,45.5376949,-122.558002
2370,8727,NE 27th & Highland,1,0.5,1,0,1380,33,41.81818181818182,Bus Station,45.5376949,-122.558002
2371,9122,SW 18th & Morrison,0,105.0,6,0,1380,36,38.333333333333336,Bus Station,45.5402543,-122.5579643
2372,9122,SW 18th & Morrison,1,44.5,3,0,1380,32,43.125,Bus Station,45.5402543,-122.5579643
2373,9404,NW 23rd Pl & Westover,0,0.0,1,420,900,2,240.0,Bus Station,45.5435806,-122.5578621
2374,9125,NW 25th & Lovejoy,0,0.0,1,420,900,2,240.0,Bus Station,45.5435806,-122.5578621
2375,9126,NW Cornell & Marshall,0,0.0,1,420,900,2,240.0,Bus Station,45.5481069,-122.5577719
2376,9127,NW Cornell & Summit Ct,0,2.0,1,420,900,2,240.0,Bus Station,45.5481069,-122.5577719
2377,9129,NW Cornell & Westover,0,0.0,1,420,900,2,240.0,Bus Station,45.5517664,-122.5547334
2378,9130,NW Cumberland & Fairfax,0,0.0,1,420,900,2,240.0,Bus Station,45.5517664,-122.5547334
2379,9214,NW Cumberland & Culpepper,0,1.0,1,420,900,2,240.0,Bus Station,45.551766,-122.550666
2380,9131,NW Cumberland & Shenandoah,0,0.0,1,420,960,2,270.0,Bus Station,45.551766,-122.550666
2381,9132,NW Cumberland & Ariel,0,0.0,1,420,960,2,270.0,Bus Station,45.5517703,-122.5475297
2382,9133,NW Powhatan & Greenbrier Ter,0,4.0,1,420,960,2,270.0,Bus Station,45.5517703,-122.5475297
2383,9135,NW Macleay & Hermosa,0,2.0,1,420,960,2,270.0,Bus Station,45.5517653,-122.5452311
2384,9136,NW Macleay & Lomita Terrace,0,0.0,1,420,960,2,270.0,Bus Station,45.5517653,-122.5452311
2385,9137,NW Macleay & Beuhla Vista,0,0.0,1,420,960,2,270.0,Bus Station,45.5516905,-122.5372455
2386,9139,NW Macleay & W Burnside,0,0.0,1,420,960,2,270.0,Bus Station,45.5516905,-122.5372455
2387,8881,W Burnside & NW Maywood Dr,0,4.0,2,300,1380,72,15.0,Bus Station,45.551791,-122.534637
2388,8881,W Burnside & NW Maywood Dr,1,3.5,1,300,1380,60,18.0,Bus Station,45.551791,-122.534637
2389,9354,W Burnside & SW Osage,0,25.0,2,300,1380,72,15.0,Bus Station,45.5549166,-122.5307715
2390,9354,W Burnside & SW Osage,1,26.5,1,300,1380,60,18.0,Bus Station,45.5549166,-122.5307715
2391,6911,SW 18th & Morrison,0,10.0,7,60,1260,44,27.272727272727277,Bus Station,45.5545886,-122.5289047
2392,6911,SW 18th & Morrison,1,12.5,3,120,1260,39,29.23076923076923,Bus Station,45.5545886,-122.5289047
2393,9553,SW 18th & Salmon,0,3.0,2,420,1260,37,22.7027027027027,Bus Station,45.5523639,-122.525819
2394,9553,SW 18th & Salmon,1,2.0,2,480,1260,36,21.666666666666668,Bus Station,45.5523639,-122.525819
2395,8141,NE 99th & Glisan,0,23.0,1,0,1380,36,38.333333333333336,Bus Station,45.5527544,-122.5240552
2396,8141,NE 99th & Glisan,1,17.5,1,0,1380,36,38.333333333333336,Bus Station,45.5527544,-122.5240552
2397,2156,NE Glisan & 92nd,0,9.0,1,0,1380,36,38.333333333333336,Bus Station,45.552421,-122.519877
2398,2156,NE Glisan & 92nd,1,6.0,1,0,1380,36,38.333333333333336,Bus Station,45.552421,-122.519877
2399,2153,NE Glisan & 90th,0,17.0,1,0,1380,36,38.333333333333336,Bus Station,45.549578,-122.51776
2400,2153,NE Glisan & 90th,1,11.0,1,0,1380,36,38.333333333333336,Bus Station,45.549578,-122.51776
2401,2149,NE Glisan & 85th,0,6.0,1,0,1380,36,38.333333333333336,Bus Station,45.5478428,-122.5177745
2402,2149,NE Glisan & 85th,1,5.5,1,0,1380,36,38.333333333333336,Bus Station,45.5478428,-122.5177745
2403,2148,NE Glisan & 82nd,0,47.0,1,0,1380,36,38.333333333333336,Bus Station,45.5478295,-122.520725
2404,2148,NE Glisan & 82nd,1,30.0,1,0,1380,36,38.333333333333336,Bus Station,45.5478295,-122.520725
2405,2143,NE Glisan & 78th,0,28.0,1,0,1380,36,38.333333333333336,Bus Station,45.5481092,-122.52383385
2406,2143,NE Glisan & 78th,1,17.0,1,0,1380,36,38.333333333333336,Bus Station,45.5481092,-122.52383385
2407,11831,NE Glisan & 74th,0,22.0,1,0,1380,36,38.333333333333336,Bus Station,45.546841,-122.515415
2408,11831,NE Glisan & 74th,1,12.0,1,0,1380,36,38.333333333333336,Bus Station,45.546841,-122.515415
2409,2137,NE Glisan & 71st,0,11.0,1,0,1380,36,38.333333333333336,Bus Station,45.546305,-122.513869
2410,2137,NE Glisan & 71st,1,6.5,1,0,1380,36,38.333333333333336,Bus Station,45.546305,-122.513869
2411,2133,NE Glisan & 67th,0,19.0,1,0,1380,36,38.333333333333336,Bus Station,45.5476062,-122.5134154
2412,2133,NE Glisan & 67th,1,12.0,1,0,1380,36,38.333333333333336,Bus Station,45.5476062,-122.5134154
2413,2132,NE Glisan & 65th,0,25.0,1,0,1380,36,38.333333333333336,Bus Station,45.548796,-122.517754
2414,2132,NE Glisan & 65th,1,19.5,1,0,1380,36,38.333333333333336,Bus Station,45.548796,-122.517754
2415,2129,NE Glisan & 62nd,0,7.0,1,0,1380,36,38.333333333333336,Bus Station,45.552374,-122.520759
2416,2129,NE Glisan & 62nd,1,4.0,1,0,1380,36,38.333333333333336,Bus Station,45.552374,-122.520759
2417,2128,NE Glisan & 60th,0,23.0,1,0,1380,36,38.333333333333336,Bus Station,45.5527544,-122.5240552
2418,2128,NE Glisan & 60th,1,15.5,1,0,1380,36,38.333333333333336,Bus Station,45.5527544,-122.5240552
2419,2126,NE Glisan & 57th,0,8.0,1,0,1380,36,38.333333333333336,Bus Station,45.55250485,-122.52511425
2420,2126,NE Glisan & 57th,1,5.5,1,0,1380,36,38.333333333333336,Bus Station,45.55250485,-122.52511425
2421,2123,NE Glisan & 55th,0,8.0,1,0,1380,36,38.333333333333336,Bus Station,45.5542503,-122.5268645
2422,2123,NE Glisan & 55th,1,3.5,1,0,1380,36,38.333333333333336,Bus Station,45.5542503,-122.5268645
2423,2121,NE Glisan & 52nd,0,33.0,1,0,1380,36,38.333333333333336,Bus Station,45.5545886,-122.5289047
2424,2121,NE Glisan & 52nd,1,14.0,1,0,1380,36,38.333333333333336,Bus Station,45.5545886,-122.5289047
2425,2117,NE Glisan & 45th,0,15.0,1,0,1380,36,38.333333333333336,Bus Station,45.5549166,-122.5307715
2426,2117,NE Glisan & 45th,1,6.0,1,0,1380,36,38.333333333333336,Bus Station,45.5549166,-122.5307715
2427,2115,NE Glisan & 43rd,0,5.0,1,0,1380,36,38.333333333333336,Bus Station,45.5548925,-122.5329526
2428,2115,NE Glisan & 43rd,1,1.5,1,0,1380,36,38.333333333333336,Bus Station,45.5548925,-122.5329526
2429,2111,NE Glisan & Cesar Chavez Blvd,0,9.0,1,0,1380,36,38.333333333333336,Bus Station,45.551791,-122.534637
2430,2111,NE Glisan & Cesar Chavez Blvd,1,7.0,1,0,1380,36,38.333333333333336,Bus Station,45.551791,-122.534637
2431,2002,NE Glisan & Laddington,0,3.0,1,0,1380,36,38.333333333333336,Bus Station,45.5516905,-122.5372455
2432,2002,NE Glisan & Laddington,1,1.0,1,0,1380,36,38.333333333333336,Bus Station,45.5516905,-122.5372455
2433,2000,NE Glisan & Floral,0,4.0,1,0,1380,36,38.333333333333336,Bus Station,45.5517611,-122.544082
2434,2000,NE Glisan & Floral,1,1.5,1,0,1380,36,38.333333333333336,Bus Station,45.5517611,-122.544082
2435,2109,NE Glisan & 32nd,0,4.0,1,0,1380,36,38.333333333333336,Bus Station,45.5517703,-122.5475297
2436,2109,NE Glisan & 32nd,1,3.0,1,0,1380,36,38.333333333333336,Bus Station,45.5517703,-122.5475297
2437,2107,NE Glisan & 30th,0,8.0,1,0,1380,36,38.333333333333336,Bus Station,45.551766,-122.550666
2438,2107,NE Glisan & 30th,1,6.5,1,0,1380,36,38.333333333333336,Bus Station,45.551766,-122.550666
2439,9709,NE Glisan & 28th,0,28.0,1,0,1380,36,38.333333333333336,Bus Station,45.5517664,-122.5547334
2440,9709,NE Glisan & 28th,1,22.0,1,0,1380,36,38.333333333333336,Bus Station,45.5517664,-122.5547334
2441,13194,NE Glisan & 24th,0,17.0,1,0,1380,36,38.333333333333336,Bus Station,45.5481069,-122.5577719
2442,13194,NE Glisan & 24th,1,12.5,1,0,1380,36,38.333333333333336,Bus Station,45.5481069,-122.5577719
2443,10472,SE Milwaukie & Powell,0,56.0,2,0,1380,80,17.25,Bus Station,45.5435806,-122.5578621
2444,10472,SE Milwaukie & Powell,1,38.5,2,0,1380,65,21.23076923076923,Bus Station,45.5435806,-122.5578621
2445,3916,SE Milwaukie & Haig,0,15.0,2,0,1380,80,17.25,Bus Station,45.5402543,-122.5579643
2446,3916,SE Milwaukie & Haig,1,11.5,2,0,1380,65,21.23076923076923,Bus Station,45.5402543,-122.5579643
2447,3909,SE Milwaukie & Center,0,21.0,2,0,1380,80,17.25,Bus Station,45.5368479,-122.5580155
2448,3909,SE Milwaukie & Center,1,13.5,2,0,1380,65,21.23076923076923,Bus Station,45.5368479,-122.5580155
2449,3931,SE Milwaukie & Mall,0,26.0,2,0,1380,80,17.25,Bus Station,45.5327898,-122.5580616
2450,3931,SE Milwaukie & Mall,1,22.0,2,0,1380,65,21.23076923076923,Bus Station,45.5327898,-122.5580616
2451,3928,SE Milwaukie & Long,0,17.0,2,0,1380,80,17.25,Bus Station,45.5292402,-122.55811845
2452,3928,SE Milwaukie & Long,1,10.0,2,0,1380,65,21.23076923076923,Bus Station,45.5292402,-122.55811845
2453,3935,SE Milwaukie & Mitchell,0,14.0,2,0,1380,80,17.25,Bus Station,45.5338393,-122.5580468
2454,3935,SE Milwaukie & Mitchell,1,11.5,2,0,1380,65,21.23076923076923,Bus Station,45.5335206,-122.5535457
2455,3921,SE Milwaukie & Insley,0,13.0,2,0,1380,80,17.25,Bus Station,45.5335206,-122.5535457
2456,3921,SE Milwaukie & Insley,1,9.0,2,0,1380,65,21.23076923076923,Bus Station,45.5341371,-122.549072
2457,3938,SE Milwaukie & Ramona,0,13.0,2,0,1380,80,17.25,Bus Station,45.53698995,-122.5490458
2458,3938,SE Milwaukie & Ramona,1,10.0,2,0,1380,65,21.23076923076923,Bus Station,45.5394928,-122.5490248
2459,3946,SE Milwaukie & Tolman,0,14.0,2,0,1380,80,17.25,Bus Station,45.542071,-122.5489005
2460,3946,SE Milwaukie & Tolman,1,5.5,2,0,1380,65,21.23076923076923,Bus Station,45.5432659,-122.5477154
2461,3911,SE Milwaukie & Claybourne,0,48.0,2,0,1380,80,17.25,Bus Station,45.5432748,-122.5425615
2462,3911,SE Milwaukie & Claybourne,1,32.5,2,0,1380,65,21.23076923076923,Bus Station,45.542927,-122.538657
2463,845,SE Bybee & 17th,0,37.0,1,0,1380,35,39.42857142857143,Bus Station,45.5395082,-122.5375626
2464,845,SE Bybee & 17th,1,33.5,1,0,1380,35,39.42857142857143,Bus Station,45.5395082,-122.5375626
2465,852,SE Bybee & 22nd,0,9.0,1,0,1380,35,39.42857142857143,Bus Station,45.5372108,-122.5376029
2466,852,SE Bybee & 22nd,1,7.5,1,0,1380,35,39.42857142857143,Bus Station,45.5372135,-122.5343295
2467,7172,SE 23rd & Tolman (Union Manor),0,18.0,1,540,840,12,25.0,Bus Station,45.5372121,-122.5310562
2468,7172,SE 23rd & Tolman (Union Manor),1,12.0,1,540,840,12,25.0,Bus Station,45.5372122,-122.5271405
2469,858,SE Bybee & 27th,0,2.0,1,0,1380,35,39.42857142857143,Bus Station,45.53864885,-122.5271104
2470,858,SE Bybee & 27th,1,1.5,1,0,1380,35,39.42857142857143,Bus Station,45.542034,-122.52704
2471,7294,SE 28th & Tolman,0,2.0,1,0,1380,35,39.42857142857143,Bus Station,45.5413617,-122.5238942
2472,7294,SE 28th & Tolman,1,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.540491,-122.5203642
2473,7286,SE 28th & Martins,0,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.5404958,-122.5160545
2474,7286,SE 28th & Martins,1,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.54015785,-122.51024945
2475,6399,SE Woodstock & Moreland Ln,0,8.0,1,0,1380,35,39.42857142857143,Bus Station,45.54015785,-122.51024945
2476,6399,SE Woodstock & Moreland Ln,1,9.5,1,0,1380,35,39.42857142857143,Bus Station,45.54015785,-122.51024945
2477,6402,SE Woodstock & 32nd,0,4.0,1,0,1380,35,39.42857142857143,Bus Station,45.5487544,-122.5099688
2478,6402,SE Woodstock & 32nd,1,3.0,1,0,1380,35,39.42857142857143,Bus Station,45.5487544,-122.5099688
2479,6405,SE Woodstock & 34th,0,4.0,1,0,1380,35,39.42857142857143,Bus Station,45.55166945,-122.5101326
2480,6405,SE Woodstock & 34th,1,3.5,1,0,1380,35,39.42857142857143,Bus Station,45.55166945,-122.5101326
2481,6407,SE Woodstock & 36th,0,4.0,1,0,1380,35,39.42857142857143,Bus Station,45.54015785,-122.51024945
2482,6407,SE Woodstock & 36th,1,2.5,1,0,1380,35,39.42857142857143,Bus Station,45.54015785,-122.51024945
2483,8243,SE Woodstock & 38th,0,0.0,1,0,1380,35,39.42857142857143,Bus Station,45.540084,-122.512942
2484,8243,SE Woodstock & 38th,1,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.5404958,-122.5160545
2485,6411,SE Woodstock & 41st,0,6.0,2,0,1380,106,13.0188679245283,Bus Station,45.540491,-122.5203642
2486,6411,SE Woodstock & 41st,1,8.5,2,0,1380,98,14.081632653061224,Bus Station,45.5413617,-122.5238942
2487,6413,SE Woodstock & 43rd,0,14.0,2,0,1380,106,13.0188679245283,Bus Station,45.5408888,-122.5270647
2488,6413,SE Woodstock & 43rd,1,13.5,2,0,1380,98,14.081632653061224,Bus Station,45.540566,-122.527072
2489,6415,SE Woodstock & 46th,0,83.0,2,0,1380,106,13.0188679245283,Bus Station,45.53864885,-122.5271104
2490,6415,SE Woodstock & 46th,1,65.0,2,0,1380,98,14.081632653061224,Bus Station,45.5372122,-122.5271405
2491,6419,SE Woodstock & 49th,0,9.0,1,0,1380,35,39.42857142857143,Bus Station,45.5372135,-122.5343295
2492,6419,SE Woodstock & 49th,1,6.0,1,0,1380,35,39.42857142857143,Bus Station,45.5372108,-122.5376029
2493,10484,SE Woodstock & 51st,0,4.0,1,0,1380,35,39.42857142857143,Bus Station,45.539885,-122.5375556
2494,10484,SE Woodstock & 51st,1,3.0,1,0,1380,35,39.42857142857143,Bus Station,45.539885,-122.5375556
2495,7718,SE 52nd & Carlton,0,34.0,2,0,1380,79,17.468354430379748,Bus Station,45.542927,-122.538657
2496,7718,SE 52nd & Carlton,1,17.0,2,0,1380,66,20.90909090909091,Bus Station,45.5432659,-122.5477154
2497,1531,SE Duke & 57th,0,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.542071,-122.5489005
2498,1531,SE Duke & 57th,1,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.5394928,-122.5490248
2499,1540,SE Duke & 60th,0,13.0,1,0,1380,35,39.42857142857143,Bus Station,45.53698995,-122.5490458
2500,1540,SE Duke & 60th,1,3.0,1,0,1380,35,39.42857142857143,Bus Station,45.5341371,-122.549072
2501,1537,SE Duke & 64th,0,6.0,1,0,1380,35,39.42857142857143,Bus Station,45.5341371,-122.549072
2502,1537,SE Duke & 64th,1,5.0,1,0,1380,35,39.42857142857143,Bus Station,45.5341615,-122.553537
2503,1539,SE Duke & 67th,0,5.0,1,0,1380,35,39.42857142857143,Bus Station,45.5341615,-122.553537
2504,1539,SE Duke & 67th,1,2.5,1,0,1380,35,39.42857142857143,Bus Station,45.53354155,-122.5609242
2505,1544,SE Duke & 72nd,0,15.0,1,0,1380,35,39.42857142857143,Bus Station,45.53354155,-122.5609242
2506,1544,SE Duke & 72nd,1,7.5,1,0,1380,35,39.42857142857143,Bus Station,45.53555025,-122.56850605
2507,1546,SE Duke & 75th,0,4.0,1,0,1380,35,39.42857142857143,Bus Station,45.53555025,-122.56850605
2508,1546,SE Duke & 75th,1,4.0,1,0,1380,35,39.42857142857143,Bus Station,45.5371189,-122.5684833
2509,1548,SE Duke & 78th,0,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.5371189,-122.5684833
2510,1548,SE Duke & 78th,1,2.0,1,0,1380,35,39.42857142857143,Bus Station,45.53950505,-122.56844325
2511,1550,SE Duke & 82nd,0,3.0,1,0,1380,35,39.42857142857143,Bus Station,45.53950505,-122.56844325
2512,1550,SE Duke & 82nd,1,2.5,1,0,1380,35,39.42857142857143,Bus Station,45.5408761,-122.5686935
2513,7950,SE 82nd & Cooper,0,6.0,2,0,1380,129,10.69767441860465,Bus Station,45.5408761,-122.5686935
2514,7950,SE 82nd & Cooper,1,5.5,2,0,1380,107,12.897196261682245,Bus Station,45.547146,-122.5695057
2515,8013,SE 82nd & Ogden,0,11.0,2,0,1380,129,10.69767441860465,Bus Station,45.547146,-122.5695057
2516,8013,SE 82nd & Ogden,1,9.5,2,0,1380,107,12.897196261682245,Bus Station,45.5432623,-122.5723595
2517,1759,SE Flavel & 82nd,0,7.0,1,0,1380,35,39.42857142857143,Bus Station,45.5432623,-122.5723595
2518,1759,SE Flavel & 82nd,1,4.5,1,0,1380,35,39.42857142857143,Bus Station,45.5466704,-122.5757438
2519,1761,SE Flavel & 85th,0,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.5466704,-122.5757438
2520,1761,SE Flavel & 85th,1,0.0,1,0,1380,35,39.42857142857143,Bus Station,45.5481488,-122.5787665
2521,1764,SE Flavel & 92nd,0,1.0,1,0,1380,34,40.588235294117645,Bus Station,45.5481488,-122.5787665
2522,1764,SE Flavel & 92nd,1,1.0,1,0,1380,34,40.588235294117645,Bus Station,45.548161,-122.5807875
2523,13145,SE Flavel & I-205 Overpass,0,48.0,1,0,1380,37,37.2972972972973,Bus Station,45.548161,-122.5807875
2524,13145,SE Flavel & I-205 Overpass,1,37.5,1,0,1380,39,35.38461538461539,Bus Station,45.5481804,-122.583834
2525,4039,SE Mt Scott & Aspen Summit,0,1.0,1,0,1380,37,37.2972972972973,Bus Station,45.5481804,-122.583834
2526,4039,SE Mt Scott & Aspen Summit,1,1.5,1,0,1380,39,35.38461538461539,Bus Station,45.5482011,-122.5868769
2527,4036,SE Mt Scott & 105th,0,2.0,1,0,1380,37,37.2972972972973,Bus Station,45.5482011,-122.5868769
2528,4036,SE Mt Scott & 105th,1,1.0,1,0,1380,39,35.38461538461539,Bus Station,45.548215,-122.5902287
2529,6567,SE 112th & Mt Scott Blvd,0,5.0,1,0,1380,37,37.2972972972973,Bus Station,45.548215,-122.5902287
2530,6567,SE 112th & Mt Scott Blvd,1,3.0,1,0,1380,39,35.38461538461539,Bus Station,45.5482151,-122.5922748
2531,4037,SE Mt Scott & 105th,0,1.0,1,0,1380,37,37.2972972972973,Bus Station,45.5482151,-122.5922748
2532,4037,SE Mt Scott & 105th,1,1.5,1,0,1380,39,35.38461538461539,Bus Station,45.548215,-122.5943077
2533,4035,SE Mt Scott & 103rd,0,1.0,1,0,1380,37,37.2972972972973,Bus Station,45.548215,-122.5943077
2534,4035,SE Mt Scott & 103rd,1,1.5,1,0,1380,39,35.38461538461539,Bus Station,45.5482167,-122.5973508
2535,4040,SE Mt Scott & 98th,0,1.0,1,0,1380,37,37.2972972972973,Bus Station,45.5482167,-122.5973508
2536,4040,SE Mt Scott & 98th,1,1.0,1,0,1380,39,35.38461538461539,Bus Station,45.54822095,-122.60069375
2537,1765,SE Flavel & 92nd,0,20.0,1,240,1380,35,32.57142857142857,Bus Station,45.54822095,-122.60069375
2538,1765,SE Flavel & 92nd,1,14.5,1,240,1380,35,32.57142857142857,Bus Station,45.5482437,-122.6045604
2539,1762,SE Flavel & 86th,0,3.0,1,240,1380,35,32.57142857142857,Bus Station,45.5482437,-122.6045604
2540,1762,SE Flavel & 86th,1,2.5,1,240,1380,35,32.57142857142857,Bus Station,45.548271066666665,-122.61072123333334
2541,1760,SE Flavel & 83rd,0,13.0,1,240,1380,35,32.57142857142857,Bus Station,45.548271066666665,-122.61072123333334
2542,1760,SE Flavel & 83rd,1,10.5,1,240,1380,35,32.57142857142857,Bus Station,45.5482805,-122.6136959
2543,7982,SE 82nd & Ogden,0,45.0,3,0,1380,130,10.615384615384617,Bus Station,45.5482805,-122.6136959
2544,7982,SE 82nd & Ogden,1,28.0,3,0,1380,105,13.142857142857142,Bus Station,45.5482914,-122.6169318
2545,7970,SE 82nd & Glenwood,0,23.0,3,0,1380,130,10.615384615384617,Bus Station,45.5482914,-122.6169318
2546,7970,SE 82nd & Glenwood,1,14.0,3,0,1380,105,13.142857142857142,Bus Station,45.54830015,-122.6200968
2547,1551,SE Duke & 81st,0,48.0,1,240,1380,35,32.57142857142857,Bus Station,45.54830015,-122.6200968
2548,1551,SE Duke & 81st,1,34.0,1,240,1380,35,32.57142857142857,Bus Station,45.5482814,-122.6249741
2549,1529,SE Duke & 78th,0,14.0,1,240,1380,35,32.57142857142857,Bus Station,45.5482814,-122.6249741
2550,1529,SE Duke & 78th,1,5.5,1,240,1380,35,32.57142857142857,Bus Station,45.5482356,-122.6380687
2551,1547,SE Duke & 74th,0,13.0,1,240,1380,35,32.57142857142857,Bus Station,45.5482356,-122.6380687
2552,1547,SE Duke & 74th,1,8.5,1,240,1380,35,32.57142857142857,Bus Station,45.5482275,-122.6411135
2553,1545,SE Duke & 72nd,0,24.0,1,240,1380,35,32.57142857142857,Bus Station,45.5482275,-122.6411135
2554,1545,SE Duke & 72nd,1,15.0,1,240,1380,35,32.57142857142857,Bus Station,45.5482375,-122.6472793
2555,1541,SE Duke & 67th,0,17.0,1,240,1380,35,32.57142857142857,Bus Station,45.5482375,-122.6472793
2556,1541,SE Duke & 67th,1,8.5,1,240,1380,35,32.57142857142857,Bus Station,45.548238,-122.6504049
2557,1538,SE Duke & 65th,0,11.0,1,240,1380,35,32.57142857142857,Bus Station,45.548238,-122.6504049
2558,1538,SE Duke & 65th,1,8.5,1,240,1380,35,32.57142857142857,Bus Station,45.54825145,-122.6546081
2559,1534,SE Duke & 60th,0,34.0,1,240,1380,35,32.57142857142857,Bus Station,45.54825145,-122.6546081
2560,1534,SE Duke & 60th,1,11.0,1,240,1380,35,32.57142857142857,Bus Station,45.5481299,-122.572925
2561,1532,SE Duke & 57th,0,7.0,1,240,1380,35,32.57142857142857,Bus Station,45.5481299,-122.572925
2562,1532,SE Duke & 57th,1,4.5,1,240,1380,35,32.57142857142857,Bus Station,45.5482643,-122.6636399
2563,1530,SE Duke & 52nd,0,8.0,1,240,1380,35,32.57142857142857,Bus Station,45.5482643,-122.6636399
2564,1530,SE Duke & 52nd,1,5.5,1,240,1380,35,32.57142857142857,Bus Station,45.5428347,-122.671965
2565,7719,SE 52nd & Tolman,0,30.0,2,240,1380,78,14.615384615384617,Bus Station,45.5428347,-122.671965
2566,7719,SE 52nd & Tolman,1,16.5,2,240,1380,66,17.272727272727273,Bus Station,45.5354807,-122.6998542
2567,6421,SE Woodstock & 51st,0,26.0,1,240,1380,35,32.57142857142857,Bus Station,45.5354807,-122.6998542
2568,6421,SE Woodstock & 51st,1,19.5,1,240,1380,35,32.57142857142857,Bus Station,45.5355718,-122.6947776
2569,6420,SE Woodstock & 49th,0,13.0,1,240,1380,35,32.57142857142857,Bus Station,45.5355718,-122.6947776
2570,6420,SE Woodstock & 49th,1,7.0,1,240,1380,35,32.57142857142857,Bus Station,45.5342264,-122.6906665
2571,6416,SE Woodstock & 46th,0,31.0,1,240,1380,35,32.57142857142857,Bus Station,45.5342264,-122.6906665
2572,6416,SE Woodstock & 46th,1,25.0,1,240,1380,35,32.57142857142857,Bus Station,45.5306539,-122.6905386
2573,6414,SE Woodstock & 43rd,0,77.0,3,0,1380,105,13.142857142857142,Bus Station,45.5306539,-122.6905386
2574,6414,SE Woodstock & 43rd,1,62.5,3,0,1380,97,14.22680412371134,Bus Station,45.525665,-122.690365
2575,6412,SE Woodstock & 41st,0,45.0,3,0,1380,105,13.142857142857142,Bus Station,45.525665,-122.690365
2576,6412,SE Woodstock & 41st,1,50.0,3,0,1380,97,14.22680412371134,Bus Station,45.5175163,-122.69273165
2577,6409,SE Woodstock & Cesar Chavez Blvd,0,10.0,1,240,1380,35,32.57142857142857,Bus Station,45.5175163,-122.69273165
2578,6409,SE Woodstock & Cesar Chavez Blvd,1,7.0,1,240,1380,35,32.57142857142857,Bus Station,45.5176127,-122.690342
2579,6406,SE Woodstock & 34th,0,5.0,1,240,1380,35,32.57142857142857,Bus Station,45.5176127,-122.690342
2580,6406,SE Woodstock & 34th,1,2.0,1,240,1380,35,32.57142857142857,Bus Station,45.5256831,-122.6893511
2581,6403,SE Woodstock & 32nd,0,11.0,1,240,1380,35,32.57142857142857,Bus Station,45.5256831,-122.6893511
2582,6403,SE Woodstock & 32nd,1,8.0,1,240,1380,35,32.57142857142857,Bus Station,45.5299564,-122.6895021
2583,10189,SE 28th & Carlton,0,2.0,1,0,1380,35,39.42857142857143,Bus Station,45.5299564,-122.6895021
2584,10189,SE 28th & Carlton,1,2.5,1,0,1380,35,39.42857142857143,Bus Station,45.5342427,-122.6896726
2585,7295,SE 28th & Tolman,0,2.0,1,0,1380,35,39.42857142857143,Bus Station,45.5342427,-122.6896726
2586,7295,SE 28th & Tolman,1,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.5355718,-122.6947776
2587,855,SE Bybee & 23rd,0,3.0,1,0,1380,35,39.42857142857143,Bus Station,45.5355718,-122.6947776
2588,855,SE Bybee & 23rd,1,1.0,1,0,1380,35,39.42857142857143,Bus Station,45.5428347,-122.671965
2589,853,SE Bybee & 22nd,0,4.0,1,0,1380,35,39.42857142857143,Bus Station,45.5428347,-122.671965
2590,853,SE Bybee & 22nd,1,4.5,1,0,1380,35,39.42857142857143,Bus Station,45.5482611,-122.6656654
2591,838,SE Bybee & Milwaukie,0,34.0,1,0,1380,35,39.42857142857143,Bus Station,45.5482611,-122.6656654
2592,838,SE Bybee & Milwaukie,1,18.5,1,0,1380,35,39.42857142857143,Bus Station,45.5482643,-122.6636399
2593,3912,SE Milwaukie & Claybourne,0,63.0,2,0,1380,81,17.037037037037038,Bus Station,45.5482643,-122.6636399
2594,3912,SE Milwaukie & Claybourne,1,44.0,2,0,1380,67,20.59701492537313,Bus Station,45.5481299,-122.572925
2595,3947,SE Milwaukie & Tolman,0,47.0,2,0,1380,81,17.037037037037038,Bus Station,45.5481299,-122.572925
2596,3947,SE Milwaukie & Tolman,1,23.5,2,0,1380,67,20.59701492537313,Bus Station,45.54824825,-122.6536094
2597,3940,SE Milwaukie & Ramona,0,41.0,2,0,1380,81,17.037037037037038,Bus Station,45.54824825,-122.6536094
2598,3940,SE Milwaukie & Ramona,1,20.5,2,0,1380,67,20.59701492537313,Bus Station,45.548238,-122.6504049
2599,3922,SE Milwaukie & Insley,0,28.0,2,0,1380,81,17.037037037037038,Bus Station,45.548238,-122.6504049
2600,3922,SE Milwaukie & Insley,1,19.5,2,0,1380,67,20.59701492537313,Bus Station,45.5482375,-122.6472793
2601,3933,SE Milwaukie & Mitchell,0,32.0,2,0,1380,81,17.037037037037038,Bus Station,45.5482375,-122.6472793
2602,3933,SE Milwaukie & Mitchell,1,22.5,2,0,1380,67,20.59701492537313,Bus Station,45.5482275,-122.6411135
